address,area,bedroom_number,description,direction,end_date,floor_number,height,is_car_pack,is_dinning_room,is_kitchen,is_owner,is_terrace,law,price,start_date,street_in_front_of_house,type,width
" Đường Thích Tịnh Khiết, Phường Thủy Xuân, Thành phố Huế, Huế", 200 m,4,"‼️[HOT]‼️ Biệt thự 2 Tầng Đường Thích Tịnh Khiết - P. Thuỷ Xuân Tp Huế 
——————————————————
⦁Diện tích: 200m²  - ngang 7m 
⦁Hướng: Đông Bắc - Đường Ô tô tránh nhau
⦁Nhà đầy đủ công năng sử dụng gồm: 1 phòng master lớn, 3 phòng ngủ, phòng bếp, phòng khách, phòng ăn, phòng thờ, tầng hầm, sân đỗ xe ô tô và đặc biệt có sân vườn rộng thoáng....
⦁Vị trí đẹp TTTP, khu vực yên tĩnh, thoáng mát ... khu VIP toàn nhà biệt thự
⦁Rất thích hợp mua ở đầu tư hoặc kinh doanh
🧧Giá bán: 3 tỷ 750 triệu
——————————————————
☎️ Liên hệ em Thuỵ để được xem nhà và chốt giá",Đông Bắc,,2,"28,5m",True,True,True,False,True,Sổ hồng/ Sổ đỏ," 3,75 tỷ ",Ngày đăng: 14/07/2023,"8,6m","Biệt thự, nhà liền kề",7m
" Đường Nguyễn Văn Thoại, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng", 49 m,1,,_,,---,---,False,False,False,False,False,Sổ hồng/ Sổ đỏ," 1,2 tỷ ",Ngày đăng: 14/07/2023,---,Căn hộ chung cư,---
" Đường Long Tân, Xã Long Nguyên, Huyện Bàu Bàng, Bình Dương", 300 m,---,"mặt tiền đường 29m xung quanh dân cư đầy đủ điện nước tiện ích xung quanh k thiếu gì hết, tôi đang kẹt tiền nên bán gấp và bán lỗ 500tr nay còn 1xxx thui, anh chị quí dị thiện chí gọi trực tiếp tôi để biết chi tiết,số đt tôi có zalo anh chị cứ zalo cho tôi.",_,,---,60m,False,False,False,False,False,Sổ hồng/ Sổ đỏ," 1,2 tỷ ",Ngày đăng: 14/07/2023,29m,"Đất thổ cư, đất ở",6m
" 368AB Đường An Dương Vương, Phường 4, Quận 5, Hồ Chí Minh", 173 m,10,"Góc 2MT đường An Dương Vương,Quận 5. Đoạn đẹp showroom ô tô nhiều
Diện tích: 9x20m công nhận: 173m2
Kết cấu: Hầm- 8 tầng thang máy xây mới
Hiện đang cho cửa hàng thời trang Luxury thuê giá 300tr/tháng
Khu vực tập trung nhiều showroom ô tô hạng sang, gần chợ An Đông. giáp Quận 1 thuận tiện giao thương
Đường 2 chiều ô tô đậu thoải mái
Giá bán: 118 tỷ",_,,8,20m,True,True,True,False,True,---, 118 tỷ ,Ngày đăng: 14/07/2023,303m,Nhà mặt tiền,9m
" Đường Ba Lăng, Xã Tân An Hội, Huyện Củ Chi, Hồ Chí Minh", 255 m,1,"- Chính chủ ngộp cần bán gấp nhà trọ 10 phòng đang thu nhập ổn định 12 triệu/ tháng
 
- Vị trí gần KCN Tây Bắc, cách cầu vượt chỉ 1km, cách quốc lộ 22 chỉ 800m , chợ Củ 
 Chi, bến xe Củ Chi chỉ 700m, xung quanh dân cư đông , gần KCN nên lượng thuê ổn 
 định
- Diện tích 255m2 , sổ hồng sẵn sang tên ngay , không vướng quy hoạch 
- 10 phòng trọ có wc riêng , gác lửng rộng , lối đi chung rộng rãi
- giá chính chủ 520 triệu ( thương lượng ít ) 
Liên hệ tôi ngay để gặp chủ đi xem",_,,---,---,False,False,False,False,False,Sổ hồng/ Sổ đỏ, 520 triệu ,Ngày đăng: 14/07/2023,5m,Nhà mặt tiền,8m
" Tỉnh Lộ 2, Xã Trung Lập Thượng, Huyện Củ Chi, Hồ Chí Minh", 133 m,---,"Chính chủ cần bán gấp miếng đất 1 sẹc ngắn đường Tỉnh Lộ 2 , Trung lập Thượng, Củ Chi, ra tỉnh lộ 2 300m, xung quanh dân cư đông đúc , tiện ích xung quanh đầy đủ như chợ trường học bệnh viện UBND
diện tích 133m2 sổ riêng sang tên ngay
giá ngộp 450 triệu 
Liên hệ tôi gặp chủ thương lượng",_,,---,25m,False,False,False,False,False,Sổ hồng/ Sổ đỏ, 450 triệu ,Ngày đăng: 14/07/2023,5m,"Đất thổ cư, đất ở",6m
" Đường Văn Thánh, Phường Hương Hồ, Thành phố Huế, Huế", 117 m,---,"🆘Đ𝗔̂́𝗧 𝗕𝗔́𝗡 TẠI HƯƠNG HỒ - TP HUẾ 
✨ Hướng nhà Đông Nam là hướng tài lộc, may mắn.. Mang đến cho Gia chủ nhiều cơ hội về công danh sự nghiệp, gia đạo bình an
- Lô 1: Lô 2 mặt tiền thoáng tại kiệt Long Hồ, phường Hương Hồ, Tp Huế
📌Diện tích: 117,7 m² ngang hơn 7m   
📌Đường xá: 5m
📌Hướng : Đông Nam
📌Giá bán: 12.5tr/m2. Bán ngang công chứng 
- Lô 2: Lô 1 mặt đường cạnh bên tại kiệt Long Hồ, phường Hương Hồ, Tp Huế ( chuyển đổi thêm phân được 3 lô ) 
📌Diện tích: 292,4 m² ngang hơn 15m   
📌Đường xá: 5m
📌Hướng : Đông Nam
📌Giá bán:11.5tr/m2 thương lượng. Bán ngang công chứng 
- 2 lô liền kề có thể mua gộp cả 2 với diện tích  410m2 ngang hơn 25m. 
- Đường xá rộng rãi gần sông view sông Hương mát mẻ, gần ủy ban , trường học , chợ .
- Phù hợp cho KH tài chính dưới 1,x tỷ đầu tư Đất nền tại Tp Huế. Khách hàng đang tìm hàng phân lô tại Tp Huế.
------------------------------------------------
CÔNG TY TNHH ĐẦU TƯ BẤT ĐỘNG SẢN TÂM ANH 
          Đầu Tư - An Cư - Phát Triển 
🏠 Chuyên Tư Vấn Đầu Tư
🏠Nhận Mua Bán Ký Gửi
🏠Hổ Trợ Pháp Lý Nhà Đất
🎯Địa chỉ : 280 Văn Thánh, Hương Hồ, TP Huế.",Đông Nam,,---,"16,5m",False,False,False,False,False,Sổ hồng/ Sổ đỏ," 11,5 triệu / m",Ngày đăng: 14/07/2023,5m,"Đất thổ cư, đất ở",7m
" Đường Bạch Đằng, Phường 22, Quận Bình Thạnh, Hồ Chí Minh", 238 m,8,"*** Ngộp bank bán gấp căn nhà mặt tiền đường Bạch Đằng phường 15 quận Bình Thạnh.
- Diện tích 7m x 37m.
- CN 238m2.
- Hiện trạng 1 trệt - 1 lầu nhà cũ thích hợp xây mới
- CTXD Hầm 7 lầu.
- Đang cho thuê 60tr/tháng.
- Vị trí siêu đẹp gần ngay Xô Viết Nghệ Tĩnh.
- Giá bán 37 tỷ thương lượng nhẹ.",Đông Nam,,8,37m,False,False,False,False,False,Sổ hồng/ Sổ đỏ, 37 tỷ ,Ngày đăng: 14/07/2023,20m,Nhà mặt tiền,7m
" Đường Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh", 47 m,4,"Mong gặp khách thiện chí vì chủ nhà cần bán gấp.
Diện tích: 48m² (4x12m).
Giá 1 tỷ 850 triệu
Kết cấu: 1 trệt 1 lửng 3 lầu, 4 phòng ngủ, 4WC, phòng thờ, phòng bếp.
Tiện ích: Hẻm oto đỗ cửa, cách mặt tiền Võ Văn Tần 20m mặt tiền Nguyễn Đình Chiểu 100m. Con đường kinh doanh sầm uất, Gần các ngân hàng, tòa nhà văn phòng, gần chợ Vườn chuối, gần ngã tư CMT8 Võ Văn Tần, di chuyển qua quận 1 chỉ 3p. Gần trường học các cấp.",_,,4,10m,False,False,False,False,False,Sổ hồng/ Sổ đỏ," 1,85 tỷ ",Ngày đăng: 14/07/2023,"4,5m",Nhà mặt tiền,"4,7m"
" Đường Minh Mạng, Phường Thủy Xuân, Thành phố Huế, Huế", 102 m,---,"Diện tích: 101,7m2. Ngang 6,1m khổ đẹp. Sổ đỏ riêng 

- Đường 5m ô tô tránh nhau, thông 2 ra đầu Minh Mạng

- Lô đất đối diện công viên, bãi đỗ xe thoáng, gần làng Hành Hương, rerost khu nghĩ dưỡng cao cấp

- Dân cư đông đúc, gần chợ, trường học, cây xăng cầu Lim ( võ văn kiệt )",Đông,,---,"17,5m",False,False,False,False,False,Sổ hồng/ Sổ đỏ," 1,678 tỷ ",Ngày đăng: 14/07/2023,"3,5m","Đất thổ cư, đất ở","6,1m"
" Đường Nguyễn Sỹ Sách, Xã Hưng Hòa, Thành phố Vinh, Nghệ An", 88 m,---,,_,,---,---,False,False,False,False,False,---," 5,8 tỷ ",Ngày đăng: 14/07/2023,---,"Shop, kiot, quán",---
" Đường Nơ Trang Gưh, Phường Tân Tiến, Thành phố Buôn Ma Thuột, Đắk Lắk", 67 m,---,"✅LÔ ĐẤT HẺM NƠ TRANG GƯH CÁCH CHỢ BMT 999m (1,5 tỷ)

- Diện tích 5x13,5
- Hướng đông
- Pháp lý thổ cư
- Giá bán 1,5 tỷ

👉 Lô đất đẹp vuông vứt, đường rộng 6m, thông Nơ Trang Gưh và Đinh Công Tráng

LH Sơn : Không 9 Bảy 9 hai 1 chín 2 ba 7",Đông,,---,"13,5m",False,False,False,False,False,Sổ hồng/ Sổ đỏ," 1,5 tỷ ",Ngày đăng: 14/07/2023,6m,"Đất thổ cư, đất ở",5m
" Đường Đại Lộ Bình Dương, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương", 616 m,---,,_,,---,---,False,False,False,False,False,Sổ hồng/ Sổ đỏ, 370 triệu ,Ngày đăng: 14/07/2023,18m,"Đất thổ cư, đất ở",---
" 42/7 Đường Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng", 81 m,4,"♻️ Chính chủ Bán Nhà 3 tầng FULL NỘI THẤT - Kiệt Ô Tô Để Trước Nhà
✅Diện Tích : 81m2 (nở hậu)
✅Hướng :Tây Nam - Sổ Hồng Chính Chủ
Nhà full nội thất chỉ việc dọn vào ở luôn . 
✅Công Năng Nhà : 4 Phòng Ngủ - 4 Phòng Vệ Sinh - Hồ Cá Koi - Phòng Khách - Phòng Thờ - Bếp - Sân Để Xe Máy Và Sân Để Ô Tô - Sân Phơi 
✅Vị Trí: Trung Tâm TP cách cầu rồng 5ph đi bộ - Khu vực dân trí cao
✅Địa Chỉ : Kiệt 42 Núi Thành - Phường Hoà Thuận Đông - Quận Hải Châu - Tp Đà Nẵng 
💸Giá: 6.3 tỷ",_,,4,18m,True,True,True,False,True,---," 6,3 tỷ ",Ngày đăng: 14/07/2023,"4,5m",Nhà trong hẻm,"4,5m"
" Đường Minh Mạng, Phường Thủy Xuân, Thành phố Huế, Huế", 101 m,---,"BÁN ĐẤT CÁCH MT MINH MẠNG 50M Gần RESORT Làng Hành Hương - View Công Viên
♥️ Dt: 101,7m2. Ngang 6,1m khổ đẹp. Sổ đỏ riêng 
- Đường 5m ô tô tránh nhau, thông 2 ra đầu Minh Mạng
- Lô đất đối diện công viên, bãi đỗ xe thoáng, gần làng Hành Hương, rerost khu nghĩ dưỡng cao cấp
- Dân cư đông đúc, gần chợ, trường học, cây xăng cầu Lim ( võ văn kiệt ) 
💰 Giá chỉ: 1ty6XX ( X ib nắm chính chủ) 
💯 Lh: gặp em Mai  để được tư vấn",_,,---,"17,5m",False,False,False,False,False,---," 1,68 tỷ ",Ngày đăng: 14/07/2023,4m,"Đất thổ cư, đất ở","6,1m"
" Đường Trần Quốc Vượng, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng", 136 m,---,"Nợ ngân hàng cần bán nhanh lô đất thuộc khu fpt đà nẵng lỗ 900tr .
- 136m2 ngang 7m5 
- Đường 9m5 lề khủng 8m 
- Hướng Đông
** Lô đất nằm trên trục chính của khu fpt thông thẳng qua các dự án khác phù hợp để kinh doanh còn đầu tư thì đảm bảo sinh lời . Do cần trả tiền ngân hàng nên ban đầu mua vào 5ty2 giờ cần ra nhanh với giá 4ty3 
Liên hệ nhanh : 0905115-990( gặp Huyền)",Đông,,---,18m,False,False,False,False,False,Sổ hồng/ Sổ đỏ," 4,3 tỷ ",Ngày đăng: 14/07/2023,10m,"Đất nền, liền kề, đất dự án","7,5m"
" Tỉnh Lộ 7, Xã Phước Thạnh, Huyện Củ Chi, Hồ Chí Minh", 700 m,---,,Nam,,---,35m,False,False,False,False,False,Sổ hồng/ Sổ đỏ," 1,16 tỷ ",Ngày đăng: 14/07/2023,8m,"Đất thổ cư, đất ở",20m
" Đường Minh Mạng, Phường Thủy Xuân, Thành phố Huế, Huế", 100 m,---,"ĐẤT Ở PHÂN LÔ NGAY TRUNG TÂM THÀNH PHỐ HUẾ GIÁ RẺ BẤT NGỜ CHỈ 1 TỶ XXX 
✅ Hướng Đông Nam , đông , Tây bắc 
✅ Vị trí : Đường Minh Mạng , gần Làng Hành Hương Huế địa điểm du lịch , gần chùa Thiên mụ , lăng tẩm của huế .
Giá : 1 tỷ xxx
Liên hệ : 0905-48-38-99 để nhận thông tin dự án .",Đông Nam,,---,20m,False,False,False,False,False,Sổ hồng/ Sổ đỏ," 1,6 tỷ ",Ngày đăng: 14/07/2023,5m,"Đất nền, liền kề, đất dự án",5m
"  Ấp Hoà Thành,  Xã Ngọc Định, Huyện Định Quán, Đồng Nai", 7.330 m,---,"BÁN ĐẤT 3MT VIEW HỒ, ĐỊNH QUÁN, ĐỒNG NAI, DT:73x100, SỔ ĐỎ, GIÁ 4,9 TỶ ( Giá cũ 7,0 tỷ)

                Liên hệ: Số điện thoại bên dưới.

Chủ gửi: Đật siêu đẹp, siêu hấp dẫn: Đất bán đảo Hồ Trị An - Đồng Nai
- Vị trí: Ấp Hoà Thành, xã Ngọc Định, huyện Định Quán, tỉnh Đồng Nai.
- DT: 7.330m2( thực tế 1.2ha), sổ đỏ chính quy.
- Trên đất: Có sẵn căn nhà cấp 4, điện nước đầy đủ, vườn cây ăn quả đủ loại( điển hình: 250 gốc Bưởi da xanh ruột hồng, 50 gốc Sầu riêng 1.5 năm...)
- Đất 3 mặt giáp hồ, không khí trong lành, mát mẻ, gần khu du lịch, dân cư đông, thuận lợi làm Nhà vườn, sinh thái, du lịch ...mảnh đất tiềm năng hái ra tiền cho Quý khách có tầm nhìn !
- Giá bán: 4,9 tỷ (100% giá)
Liên hệ xem đất: Số điện thoại bên dưới",Đông Bắc,,---,100m,False,False,False,False,False,Sổ hồng/ Sổ đỏ," 4,9 tỷ ",Ngày đăng: 14/07/2023,8m,"Đất nông, lâm nghiệp",73m
" Đường Hoàng Văn Thụ, Phường 15, Quận Phú Nhuận, Hồ Chí Minh", 153 m,5,"Vị trí hẻm nhựa 6m thẳng 1 trục đến nhà, ô tô tránh nhau, vào trong nhà. Khu VIP Phường 15 Phú Nhuận, dân trí cao, an ninh, yên tĩnh, sạch sẻ. Nhà tọa lạc giữa 4 trục đường lớn : Hoàng Văn Thụ, Trần Huy Liệu, Nguyễn Trọng Tuyển, Phan Đình Phùng, gần ngã tư Phú Nhuận.
Diện tích 153m2 ( 12m x 15m ), sổ công nhận đủ, không qui hoạch, không lộ giới, không lỗi, sổ nở hậu.
Nhà có kiến trúc là 1 Villa đã cũ, đậm nét cổ xưa, khuôn viên có không gian sân vườn, cây xanh, cần gặp được khách hữu duyên thổi hồn vào Bất động sản giá trị quí hiếm  này. Kết cấu 3 tầng gồm : trệt, 2 lầu ( có ban công, sân thượng ). Tổng 7 phòng, 5 phòng ngủ, phòng khách, khu bếp, kho chứa đồ, 3WC. 
Pháp lý : Sổ hồng chính chủ một đời lâu năm chưa từng mua bán, sổ cất tại nhà, hoàn công đầy đủ, sẵn sàng công chứng ngay khi gặp khách hữu duyên. 
Giá chào bán : 24.5 tỷ ( giá đã giảm chào rất sâu, nhưng gặp khách thiện chí vẫn còn thương lượng ).
Quý khách quan tâm đến Bất động sản này xin liên hệ : Quốc Nam theo số điện thoại ( có Zalo ) bên dưới.
Trân trọng.",Đông,,2,15m,True,True,True,False,True,Sổ hồng/ Sổ đỏ," 24,5 tỷ ",Ngày đăng: 14/07/2023,6m,Nhà trong hẻm,12m
" 301 Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Thành phố Thủ Đức, Hồ Chí Minh", 58 m,---,"Nhượng lại nền đất sổ đỏ cá nhân duy nhất cách đường Nguyễn Duy Trinh chỉ 20m tại phường Bình Trưng Tây, Quận 2 - TP. Thủ Đức:
- Trục đường Nguyễn Duy Trinh và đặt biệt là phường Bình trưng Tây được xem là khu vực dân cư đông đúc nhộn nhịp sung túc và kinh doanh sầm uất bậc nhất tại Quận 2 nay là TP. Thủ Đức. Nơi đây có đủ các tiện ích cũng như đa dạng các ngành nghề kinh doanh, đáp ứng đủ mọi nhu cầu sống của cư dân.
- Diện tích đất: 5x11,5m, đường oto, hướng TN.
- Pháp lý: Sổ đỏ cá nhân.
- Gia bán: 4.7 tỷ.
- Vị trí đất đẹp trong khu dân cư sung túc cách mặt tiền đường Nguyễn Duy Trinh chỉ 20m, tiếp giáp chung cư Homyland 2.
Tiện ích xung quanh bán kính 1km gồm:
- Tiếp giáp Vincom, LakeView và cụm căn hộ cao cấp Homyland 1, 2, Homyland Riverside, căn hộ Astoria, The Krista - Capitaland, Parcspring,...
- Nhà văn hoá thiếu nhi, nhà hàng tiệc cưới, trường mầm non, trường học cấp 1, 2, 3.
- Gần chợ Giồng, siêu thị CoopFood, siêu thị bách hoá xanh, siêu thị Vinmart,...",Tây Nam,,---,"11,5m",False,False,False,False,False,Sổ hồng/ Sổ đỏ," 4,7 tỷ ",Ngày đăng: 14/07/2023,3m,"Đất thổ cư, đất ở",5m
" Tỉnh Lộ 752, Xã Minh Tâm, Huyện Hớn Quản, Bình Phước", 1.560 m,---,,_,,---,50m,False,False,False,False,False,Sổ hồng/ Sổ đỏ, 195 triệu ,Ngày đăng: 14/07/2023,18m,"Đất thổ cư, đất ở",30m
" Quốc lộ 13, Phường Hưng Long, Thị xã Chơn Thành, Bình Phước", 1.260 m,---,,_,,---,45m,False,False,False,False,False,Sổ hồng/ Sổ đỏ, 396 triệu ,Ngày đăng: 14/07/2023,18m,"Đất thổ cư, đất ở",30m
" Quốc Lộ 13, Xã Đồng Nơ, Huyện Hớn Quản, Bình Phước", 1.125 m,---,,_,,---,45m,False,False,False,False,False,Sổ hồng/ Sổ đỏ, 195 triệu ,Ngày đăng: 14/07/2023,32m,"Đất thổ cư, đất ở",25m
" Quốc Lộ 20, Xã Túc Trưng, Huyện Định Quán, Đồng Nai", 20.000 m,---,,_,,---,---,False,False,False,False,False,---," 13,8 tỷ ",Ngày đăng: 14/07/2023,52m,"Đất thổ cư, đất ở",---
" Đường Quốc Lộ 13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương", 1.560 m,---,,_,,---,50m,False,False,False,False,False,Sổ hồng/ Sổ đỏ, 397 triệu ,Ngày đăng: 14/07/2023,18m,"Đất thổ cư, đất ở",30m
" số 1, Đường Số 8, Thành phố Thủ Đức, Hồ Chí Minh", 200 m,5,". Kiểu nhà phố có sân vườn, thiết kế đạt giải thưởng bởi công ty uy tín. Căn nhà thường xuyên được nhiều người đến xem để tham khảo ý tưởng thiết kế xây nhà, có thể nói là căn nhà đẹp nhất khu Lake view, chi phí xây dựng hoàn thiện gần 7tỷ đồng.
. Thang máy nhập khẩu nguyên bộ, trị giá gần 1,5tỷ, kích thước gọn, thiết kế thang trong suốt, hiện đại và là loại xa xỉ nhất
. Diện tích đất gần 200m2, diện tích xây dựng khoảng 400m2, gồm 1 trệt, 3 lầu, 5 phòng ngủ, 3 khu vực ban công sân vườn.
. Nội thất đầy đủ, xách vali vào là ở.",Đông Bắc,,3,20m,True,True,True,False,False,Giấy tờ hợp lệ," 25,9 tỷ ",Ngày đăng: 12/06/2023,3m,"Biệt thự, nhà liền kề","8,6m"
" Đường Trần Quang Khải, Phường Lộc Thọ, Thành phố Nha Trang, Khánh Hòa", 226 m,80,"🔰 🔰Nha Trang , Khánh Hoà . Bán khách sạn 3 sao 80 phòng , tất cả các phòng đều có bancon . Lô góc 2 mặt phố Trần Quang Khải , Phường Lộc Thọ , TP Nha Trang , Tỉnh Khánh Hoà .
☘️Cách Saling culb , Tháp Trầm Hương , bãi biển 300 m .
☘️Diện tích 226m² đất ở đô thị , ngang 9,5m , dài 24 m ,Hướng Đông. Xây dựng năm 2014
☘️Mặt đường nhựa rộng 13 m , mặt đường hẻm hông rộng 4 m
☘️Ks nằm trong khu ẩm thực đa quốc gia . Hệ thống shoping , spa khách rất ưa chuộng .
☘️Cao18 tầng , 1 tum ,có tầng hầm . Có 2 thang máy , 2 cầu thang bộ đủ tiêu chuẩn PCCC , ANTT .
☘️Thiết kế theo phong cách châu âu .
☘️Có Nhà hàng , bể bơi , có phòng xông hơi , Máy phát điện 175 kva 
☘️Có 80 phòng có bancol ,toàn bộ nội thất của Đức .
☘️Hiện đang đóng cửa .
☘️Pháp lý đầy đủ gồm : Sổ đỏ + pccc + ANTT .
💰Giá bán đầu tư 135 tỷ đồng .
☎️Lh Ms Thu chuyên bđs ks , nghỉ dưỡng .",Đông,,18,24m,False,True,True,False,True,Sổ hồng/ Sổ đỏ, 135 tỷ ,Ngày đăng: 30/06/2023,13m,"Nhà hàng, khách sạn","9,5m"
" số 44 ngõ 75 Đường Nguyễn Xiển, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội", 165 m,50,"SIÊU PHẨM CỰC HOT👉 Bán Nhà Đang Cho Thuê ~9%/Năm tại Hà Nội Ful Đẹp Gara 5 oto-Thang Máy- SĐCC

👉👉👉 Bán Toà nhà Apatment CHDV CCmini Vip 10 tầng 50 phòng - Số 44 ngõ 75 Nguyễn Xiển-HN:

👉 Nhà 10 tầng Tmáy,dtxd 135m/sàn
👉 2 Mặt tiền- Mặt hồ- Sát phố - cách ngã tư Nguyễn Trãi 250m
👉 Gồm 1 sàn văn phòng thông tầng 2
👉 Và 48 phòng căn hộ DV CCMN đẹp ( gồm 15 phòng đôi 2 ngủ và 33 phòng đơn), phòng khách, ngủ, bếp, Wc,full nội thất,PCCC [ FULL CÁC PHÒNG GỒM CÓ : ĐIỀU HOÀ -NÓNG LẠNH- TỦ LẠNH- MÁY GIẶT- TỦ ÁO- BÀN GHẾ- BÀN BẾP RÚT MÙI- GIƯỜNG, RÈM- GÁC XÉP, KHOÁ VÂN TAY ]
👉 Gara đỗ 5 ô tô trong nhà
👉 Sổ đỏ chính chủ vuông đẹp không lỗi phong thủy
👉 Đang cho thầu 200 triệu/tháng, đóng 3 cọc 2 là thành ~210 triệu/ tháng (Hoặc tự cho thuê lẻ lợi nhuận  260 triệu/tháng [ 3,1 tỷ/năm] đạt hiệu suất 9%/ năm Và là kênh giữ tiền tốt nhất và gia tăng lợi nhuận do bds tăng giá hàng năm )
👉 Giá chỉ 36,5 tỷ, cực hấp dẫn cho nhà đâu tư [ Có Gpxd và chỉ giới đỏ ra mặt hồ lúc đó nhảy lên giá 45 tỷ ngay ]. ( sổ đỏ 94,1m2+ Tặng kèm 71,4m2 lưu không có ký vi bằng tại Vpcc , sau này mở đường sẽ được tiền đền bù đất lưu không đó + Còn lại 12m2 ra mặt đường ven hồ Rẻ Quạt và ghép vào sổ đỏ 94,1m trên thành 1 sổ đỏ 105,6m2 )

☎ LIÊN HỆ TRỰC TIẾP ĐỂ BIẾT THÊM CHI TIẾT + Video nhà + bản TKXD.
📞 Sđt/Zalo MR QUANG : ( Có % cho ace trung gian 👍🤝😁)
👉 Dưới đây là ảnh thật 100% :",_,,10,21m,True,True,True,False,True,Sổ hồng/ Sổ đỏ, 36 tỷ ,Ngày đăng: 10/07/2023,8m,Nhà mặt tiền,7m
" 142/3 Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Hồ Chí Minh", 130 m,4,"VỢ CHỒNG TÔI CHUẨN BỊ LY HÔN CHIA TÀI SẢN VÀ TRẢ NỢ NGÂN HÀNG.
HÔN NHÂN CẢ ĐỜI NGƯỜI CÒN TAN VỞ NÊN KHÔNG TIẾC GÌ TÀI SẢN.
NÊN TÔI CẦN BÁN GẤP CĂN NHÀ TÂM QUYẾT CỦA CỦA TÔI ĐỂ CHIA TÀI SẢN CHO VỢ VÀ TRẢ NỢ NGÂN HÀNG TRONG THÁNG.
TÔI VỪA GOM TIỀN MỚI XÂY VỪA XONG CĂN NHÀ CHƯA Ở GIỜ LẠI BÁN CHIA TÀI SẢN CHO VỢ VÀ TRẢ NỢ NÊN RƠI NƯỚC MẮT.
CĂN NHÀ CHƯA Ở DÙ CHỈ MỘT LẦN.
DIỆN TÍCH 5 X 26=130 MÉT VUÔNG.
TỔNG DIỆN TÍCH XÂY DỰNG 200 MÉT VUÔNG.
GIÁ BÁN TRƯỚC ĐÂY 2 TỶ 2 GIỜ ĐANG KẸT NÊN BÁN GIẢM MẠNH CÒN 1 TỶ 850 triệu.
NHÀ 1 TRỆT 1 LẦU, 4 PHÒNG NGỦ, 3 NHÀ VỆT SINH.
MỘT PHÒNG LỚN Ở DƯỚI, 3 PHÒNG TRÊN LẦU.
PHÒNG KHÁCH, BẾP, SÂN TRƯỚC ĐỂ Ô TÔ CÓ CỔNG RÀO, SÂN SAU VÀ GIẾNG TRỜI,BĂNG CÔNG, NƯỚC MÁY, NÓNG, LẠNH NĂNG LƯỢNG MẶT TRỜI ĐẦY ĐỦ.
NHÀ XÂY DƯNG KIÊN CỐ RẤT ĐẸP VÀ THÔNG THOÁNG.
NHÀ PHONG THỦY RẤT TỐT.
ĐƯỜNG TRƯỚC NHÀ 12 MÉT. CÁCH CHỢ UBND, TRƯỜNG HỌC, BỆNH VIỆN, ĐIỆN MÁY XANH KHOẢN 100 MÉT.
ANH EM THIỆN CHÍ MUA Ở HAY ĐẦU TƯ ALO TÔI.
TÔI CẦN BÁN GẤP TRONG THÁNG ĐỂ TRẢ NỢ NGÂN HÀNG VÌ GIA ĐÌNH KHÔNG CÒN NGUỒN NÀO ĐỂ GIẢI QUYẾT CHO NGÂN HÀNG.
TÔI BỚT LỘC CHO ANH CHỊ NÀO CÓ THIỆN CHÍ.
MÌNH CẦN TIỀN MUỐN BÁN NHANH CHO NGƯỜI CÓ NHU CẦU THẬT NÊN KHÔNG BÁN QUA CÒ.",_,,2,26m,True,True,True,False,False,Sổ hồng/ Sổ đỏ," 1,85 tỷ ",Ngày đăng: 11/07/2023,12m,Nhà mặt tiền,5m
